gid,no_cidade,nome_da_nidade,valor,taxa
10745,Onça de Pitangui,<i>Onça de Pitangui</i>,<b>1</b>,1
5874,Ibiporã,<i>Ibiporã</i>,<b>3</b>,3
7202,Itapagé,<i>Itapagé</i>,<b>3</b>,3
10430,Córrego Fundo,<i>Córrego Fundo</i>,<b>0</b>,0
10738,Novo Oriente de Minas,<i>Novo Oriente de Minas</i>,<b>0</b>,0
8888,Tupi Paulista,<i>Tupi Paulista</i>,<b>1</b>,1
10293,Bom Jesus do Amparo,<i>Bom Jesus do Amparo</i>,<b>0</b>,0
6188,Campo Erê,<i>Campo Erê</i>,<b>2</b>,2
7625,Pirenópolis,<i>Pirenópolis</i>,<b>4</b>,4
8857,Tabapuã,<i>Tabapuã</i>,<b>1</b>,1
10008,Sirinhaém,<i>Sirinhaém</i>,<b>1</b>,1
6659,Coxixola,<i>Coxixola</i>,<b>0</b>,0
10000,São José da Coroa Grande,<i>São José da Coroa Grande</i>,<b>4</b>,4
9309,Barra do Ribeiro,<i>Barra do Ribeiro</i>,<b>0</b>,0
7995,Livramento de Nossa Senhora,<i>Livramento de Nossa Senhora</i>,<b>3</b>,3
9135,Governador Newton Bello,<i>Governador Newton Bello</i>,<b>1</b>,1
6576,Serrinha dos Pintos,<i>Serrinha dos Pintos</i>,<b>2</b>,2
9670,São Leopoldo,<i>São Leopoldo</i>,<b>5</b>,5
8862,Taiaçu,<i>Taiaçu</i>,<b>1</b>,1
6037,Ribeirão do Pinhal,<i>Ribeirão do Pinhal</i>,<b>1</b>,1
10398,Comercinho,<i>Comercinho</i>,<b>0</b>,0
8957,Cristalândia,<i>Cristalândia</i>,<b>0</b>,0
7265,Quixelô,<i>Quixelô</i>,<b>5</b>,5
6583,Tenente Laurentino Cruz,<i>Tenente Laurentino Cruz</i>,<b>3</b>,3
6532,Pedra Preta,<i>Pedra Preta</i>,<b>1</b>,1
7571,Joviânia,<i>Joviânia</i>,<b>1</b>,1
10936,São João Batista do Glória,<i>São João Batista do Glória</i>,<b>0</b>,0
8707,Pirangi,<i>Pirangi</i>,<b>1</b>,1
9416,Entre-Ijuís,<i>Entre-Ijuís</i>,<b>1</b>,1
9209,Primeira Cruz,<i>Primeira Cruz</i>,<b>0</b>,0
7860,Coaraci,<i>Coaraci</i>,<b>1</b>,1
7707,Frei Paulo,<i>Frei Paulo</i>,<b>2</b>,2
6387,São Miguel da Boa Vista,<i>São Miguel da Boa Vista</i>,<b>0</b>,0
8992,Monte do Carmo,<i>Monte do Carmo</i>,<b>1</b>,1
9829,Pedro Gomes,<i>Pedro Gomes</i>,<b>1</b>,1
6544,Riacho da Cruz,<i>Riacho da Cruz</i>,<b>0</b>,0
5900,Jacarezinho,<i>Jacarezinho</i>,<b>4</b>,4
6720,Natuba,<i>Natuba</i>,<b>2</b>,2
10577,Itaguara,<i>Itaguara</i>,<b>0</b>,0
6419,Vidal Ramos,<i>Vidal Ramos</i>,<b>2</b>,2
10645,Lamim,<i>Lamim</i>,<b>1</b>,1
5878,Imbaú,<i>Imbaú</i>,<b>0</b>,0
8724,Porto Feliz,<i>Porto Feliz</i>,<b>1</b>,1
7876,Crisópolis,<i>Crisópolis</i>,<b>0</b>,0
7426,Tabaporã,<i>Tabaporã</i>,<b>2</b>,2
6686,Itapororoca,<i>Itapororoca</i>,<b>1</b>,1
10005,Serra Talhada,<i>Serra Talhada</i>,<b>18</b>,18
8955,Conceição do Tocantins,<i>Conceição do Tocantins</i>,<b>0</b>,0
9210,Raposa,<i>Raposa</i>,<b>2</b>,2
6083,São José dos Pinhais,<i>São José dos Pinhais</i>,<b>3</b>,3
9097,Cachoeira Grande,<i>Cachoeira Grande</i>,<b>2</b>,2
7096,São Pedro do Piauí,<i>São Pedro do Piauí</i>,<b>2</b>,2
10216,Açucena,<i>Açucena</i>,<b>1</b>,1
8203,Duque de Caxias,<i>Duque de Caxias</i>,<b>30</b>,30
7112,Várzea Grande,<i>Várzea Grande</i>,<b>3</b>,3
9367,Caxias do Sul,<i>Caxias do Sul</i>,<b>6</b>,6
5788,Campina do Simão,<i>Campina do Simão</i>,<b>1</b>,1
10102,Paripueira,<i>Paripueira</i>,<b>1</b>,1
10087,Matriz de Camaragibe,<i>Matriz de Camaragibe</i>,<b>3</b>,3
6494,Jucurutu,<i>Jucurutu</i>,<b>4</b>,4
9301,Bagé,<i>Bagé</i>,<b>4</b>,4
6496,Lagoa d'Anta,<i>Lagoa d'Anta</i>,<b>1</b>,1
10562,Ingaí,<i>Ingaí</i>,<b>0</b>,0
11142,Vitória,<i>Vitória</i>,<b>4</b>,4
9238,São José de Ribamar,<i>São José de Ribamar</i>,<b>14</b>,14
10934,São Gonçalo do Sapucaí,<i>São Gonçalo do Sapucaí</i>,<b>0</b>,0
10607,Jaíba,<i>Jaíba</i>,<b>2</b>,2
9921,Ibirajuba,<i>Ibirajuba</i>,<b>4</b>,4
10244,Antônio Dias,<i>Antônio Dias</i>,<b>1</b>,1
10426,Coronel Pacheco,<i>Coronel Pacheco</i>,<b>0</b>,0
8745,Redenção da Serra,<i>Redenção da Serra</i>,<b>0</b>,0
10204,Iracema,<i>Iracema</i>,<b>1</b>,1
5934,Mangueirinha,<i>Mangueirinha</i>,<b>0</b>,0
9813,Jardim,<i>Jardim</i>,<b>2</b>,2
11066,Águia Branca,<i>Águia Branca</i>,<b>1</b>,1
9695,Segredo,<i>Segredo</i>,<b>1</b>,1
6770,Santa Teresinha,<i>Santa Teresinha</i>,<b>1</b>,1
10311,Bugre,<i>Bugre</i>,<b>0</b>,0
7761,Umbaúba,<i>Umbaúba</i>,<b>3</b>,3
9803,Figueirão,<i>Figueirão</i>,<b>0</b>,0
8512,Ipeúna,<i>Ipeúna</i>,<b>0</b>,0
7717,Japaratuba,<i>Japaratuba</i>,<b>2</b>,2
9179,Nova Colinas,<i>Nova Colinas</i>,<b>0</b>,0
6473,Galinhos,<i>Galinhos</i>,<b>0</b>,0
8656,Orindiúva,<i>Orindiúva</i>,<b>0</b>,0
8448,Fernandópolis,<i>Fernandópolis</i>,<b>3</b>,3
6517,Nísia Floresta,<i>Nísia Floresta</i>,<b>2</b>,2
6798,Serra Redonda,<i>Serra Redonda</i>,<b>2</b>,2
6201,Concórdia,<i>Concórdia</i>,<b>4</b>,4
8854,Sumaré,<i>Sumaré</i>,<b>1</b>,1
10310,Buenópolis,<i>Buenópolis</i>,<b>1</b>,1
8823,São Joaquim da Barra,<i>São Joaquim da Barra</i>,<b>1</b>,1
11079,Brejetuba,<i>Brejetuba</i>,<b>4</b>,4
9956,Moreno,<i>Moreno</i>,<b>3</b>,3
8663,Ouro Verde,<i>Ouro Verde</i>,<b>0</b>,0
7920,Ibotirama,<i>Ibotirama</i>,<b>3</b>,3
5970,Nova Olímpia,<i>Nova Olímpia</i>,<b>0</b>,0
6085,São Mateus do Sul,<i>São Mateus do Sul</i>,<b>1</b>,1
7671,Terezópolis de Goiás,<i>Terezópolis de Goiás</i>,<b>1</b>,1
5573,Brasília,<i>Brasília</i>,<b>49</b>,49
6008,Ponta Grossa,<i>Ponta Grossa</i>,<b>6</b>,6
6800,Sertãozinho,<i>Sertãozinho</i>,<b>1</b>,1
10614,Jenipapo de Minas,<i>Jenipapo de Minas</i>,<b>2</b>,2
9833,Rio Brilhante,<i>Rio Brilhante</i>,<b>1</b>,1
7384,Paranaíta,<i>Paranaíta</i>,<b>0</b>,0
10376,Conceição da Barra de Minas,<i>Conceição da Barra de Minas</i>,<b>0</b>,0
8767,Rosana,<i>Rosana</i>,<b>3</b>,3
8898,Urupês,<i>Urupês</i>,<b>0</b>,0
8951,Chapada de Areia,<i>Chapada de Areia</i>,<b>0</b>,0
6712,Matinhas,<i>Matinhas</i>,<b>0</b>,0
10708,Monte Carmelo,<i>Monte Carmelo</i>,<b>1</b>,1
6956,Corrente,<i>Corrente</i>,<b>3</b>,3
5980,Palmas,<i>Palmas</i>,<b>5</b>,5
7199,Irauçuba,<i>Irauçuba</i>,<b>2</b>,2
10252,Araporã,<i>Araporã</i>,<b>0</b>,0
9826,Paraíso das Águas,<i>Paraíso das Águas</i>,<b>1</b>,1
10396,Coluna,<i>Coluna</i>,<b>1</b>,1
7052,Pimenteiras,<i>Pimenteiras</i>,<b>2</b>,2
11009,Taiobeiras,<i>Taiobeiras</i>,<b>4</b>,4
7885,Encruzilhada,<i>Encruzilhada</i>,<b>1</b>,1
5937,Maria Helena,<i>Maria Helena</i>,<b>0</b>,0
8059,Piatã,<i>Piatã</i>,<b>1</b>,1
8844,Serra Azul,<i>Serra Azul</i>,<b>0</b>,0
7776,Andaraí,<i>Andaraí</i>,<b>0</b>,0
9533,Morro Redondo,<i>Morro Redondo</i>,<b>0</b>,0
6593,Viçosa,<i>Viçosa</i>,<b>1</b>,1
7075,São Braz do Piauí,<i>São Braz do Piauí</i>,<b>4</b>,4
9704,Severiano de Almeida,<i>Severiano de Almeida</i>,<b>1</b>,1
6076,São João do Ivaí,<i>São João do Ivaí</i>,<b>1</b>,1
10115,Rio Largo,<i>Rio Largo</i>,<b>4</b>,4
7137,Banabuiú,<i>Banabuiú</i>,<b>2</b>,2
6266,Jaraguá do Sul,<i>Jaraguá do Sul</i>,<b>6</b>,6
9248,São Vicente Ferrer,<i>São Vicente Ferrer</i>,<b>6</b>,6
9645,Santo Ângelo,<i>Santo Ângelo</i>,<b>2</b>,2
11008,Tabuleiro,<i>Tabuleiro</i>,<b>0</b>,0
7400,Querência,<i>Querência</i>,<b>4</b>,4
8689,Pedrinhas Paulista,<i>Pedrinhas Paulista</i>,<b>1</b>,1
7842,Cândido Sales,<i>Cândido Sales</i>,<b>4</b>,4
7663,São Simão,<i>São Simão</i>,<b>3</b>,3
6557,São Francisco do Oeste,<i>São Francisco do Oeste</i>,<b>0</b>,0
9891,Carpina,<i>Carpina</i>,<b>8</b>,8
10522,Goianá,<i>Goianá</i>,<b>0</b>,0
10653,Lima Duarte,<i>Lima Duarte</i>,<b>0</b>,0
9549,Nova Hartz,<i>Nova Hartz</i>,<b>1</b>,1
5591,Barcarena,<i>Barcarena</i>,<b>18</b>,18
11116,Muqui,<i>Muqui</i>,<b>0</b>,0
6539,Porto do Mangue,<i>Porto do Mangue</i>,<b>1</b>,1
9726,Três Arroios,<i>Três Arroios</i>,<b>0</b>,0
8750,Ribeira,<i>Ribeira</i>,<b>1</b>,1
7989,Lajedo do Tabocal,<i>Lajedo do Tabocal</i>,<b>1</b>,1
5907,Jardim Alegre,<i>Jardim Alegre</i>,<b>1</b>,1
9639,Santana da Boa Vista,<i>Santana da Boa Vista</i>,<b>1</b>,1
9900,Cortês,<i>Cortês</i>,<b>3</b>,3
6362,Santa Helena,<i>Santa Helena</i>,<b>0</b>,0
7950,Itanagra,<i>Itanagra</i>,<b>1</b>,1
7194,Ipaporanga,<i>Ipaporanga</i>,<b>2</b>,2
7734,Pacatuba,<i>Pacatuba</i>,<b>3</b>,3
6820,Cabixi,<i>Cabixi</i>,<b>0</b>,0
10973,São Sebastião do Rio Verde,<i>São Sebastião do Rio Verde</i>,<b>0</b>,0
9087,Boa Vista do Gurupi,<i>Boa Vista do Gurupi</i>,<b>1</b>,1
6634,Caaporã,<i>Caaporã</i>,<b>3</b>,3
7657,São João da Paraúna,<i>São João da Paraúna</i>,<b>0</b>,0
7281,Senador Sá,<i>Senador Sá</i>,<b>1</b>,1
10750,Ouro Preto,<i>Ouro Preto</i>,<b>2</b>,2
7976,Jiquiriçá,<i>Jiquiriçá</i>,<b>3</b>,3
9606,Putinga,<i>Putinga</i>,<b>1</b>,1
7604,Nova Roma,<i>Nova Roma</i>,<b>0</b>,0
9998,São João,<i>São João</i>,<b>4</b>,4
8200,Conceição de Macabu,<i>Conceição de Macabu</i>,<b>3</b>,3
9978,Quixaba,<i>Quixaba</i>,<b>3</b>,3
5936,Marechal Cândido Rondon,<i>Marechal Cândido Rondon</i>,<b>1</b>,1
9724,Tramandaí,<i>Tramandaí</i>,<b>5</b>,5
6274,Laguna,<i>Laguna</i>,<b>4</b>,4
10413,Conselheiro Lafaiete,<i>Conselheiro Lafaiete</i>,<b>1</b>,1
9277,Alegrete,<i>Alegrete</i>,<b>6</b>,6
10275,Bela Vista de Minas,<i>Bela Vista de Minas</i>,<b>0</b>,0
8362,Buri,<i>Buri</i>,<b>2</b>,2
7560,Itapirapuã,<i>Itapirapuã</i>,<b>2</b>,2
9658,São Jerônimo,<i>São Jerônimo</i>,<b>0</b>,0
5843,Fênix,<i>Fênix</i>,<b>1</b>,1
9423,Erval Seco,<i>Erval Seco</i>,<b>1</b>,1
5766,Bela Vista da Caroba,<i>Bela Vista da Caroba</i>,<b>0</b>,0
5624,Goianésia do Pará,<i>Goianésia do Pará</i>,<b>9</b>,9
10668,Mantena,<i>Mantena</i>,<b>2</b>,2
9539,Não-Me-Toque,<i>Não-Me-Toque</i>,<b>1</b>,1
6602,Alhandra,<i>Alhandra</i>,<b>6</b>,6
6757,Riacho dos Cavalos,<i>Riacho dos Cavalos</i>,<b>3</b>,3
7664,Senador Canedo,<i>Senador Canedo</i>,<b>5</b>,5
6859,Parecis,<i>Parecis</i>,<b>1</b>,1
8188,Bom Jardim,<i>Bom Jardim</i>,<b>0</b>,0
8685,Pedra Bela,<i>Pedra Bela</i>,<b>1</b>,1
8828,São José dos Campos,<i>São José dos Campos</i>,<b>2</b>,2
6031,Realeza,<i>Realeza</i>,<b>1</b>,1
5627,Igarapé-Miri,<i>Igarapé-Miri</i>,<b>2</b>,2
7258,Pires Ferreira,<i>Pires Ferreira</i>,<b>1</b>,1
6761,Santa Cecília,<i>Santa Cecília</i>,<b>0</b>,0
9644,Santiago,<i>Santiago</i>,<b>0</b>,0
7501,Cavalcante,<i>Cavalcante</i>,<b>2</b>,2
5693,São Félix do Xingu,<i>São Félix do Xingu</i>,<b>7</b>,7
8778,Salto,<i>Salto</i>,<b>0</b>,0
8121,São José da Vitória,<i>São José da Vitória</i>,<b>1</b>,1
8826,São José do Rio Pardo,<i>São José do Rio Pardo</i>,<b>4</b>,4
7895,Floresta Azul,<i>Floresta Azul</i>,<b>1</b>,1
10947,São João Evangelista,<i>São João Evangelista</i>,<b>1</b>,1
9620,Rolador,<i>Rolador</i>,<b>1</b>,1
7381,Novo Mundo,<i>Novo Mundo</i>,<b>1</b>,1
6990,Itaueira,<i>Itaueira</i>,<b>0</b>,0
6687,Itatuba,<i>Itatuba</i>,<b>1</b>,1
8536,Itararé,<i>Itararé</i>,<b>2</b>,2
8761,Rincão,<i>Rincão</i>,<b>0</b>,0
7493,Campo Alegre de Goiás,<i>Campo Alegre de Goiás</i>,<b>2</b>,2
6375,São Francisco do Sul,<i>São Francisco do Sul</i>,<b>3</b>,3
9478,Inhacorá,<i>Inhacorá</i>,<b>0</b>,0
10663,Malacacheta,<i>Malacacheta</i>,<b>1</b>,1
7235,Mucambo,<i>Mucambo</i>,<b>3</b>,3
10929,São Geraldo da Piedade,<i>São Geraldo da Piedade</i>,<b>1</b>,1
7366,Matupá,<i>Matupá</i>,<b>1</b>,1
10797,Piedade de Caratinga,<i>Piedade de Caratinga</i>,<b>1</b>,1
9575,Passo do Sobrado,<i>Passo do Sobrado</i>,<b>1</b>,1
6860,Pimenteiras do Oeste,<i>Pimenteiras do Oeste</i>,<b>1</b>,1
10006,Serrita,<i>Serrita</i>,<b>4</b>,4
10892,Santana de Cataguases,<i>Santana de Cataguases</i>,<b>0</b>,0
10060,Estrela de Alagoas,<i>Estrela de Alagoas</i>,<b>5</b>,5
5623,Garrafão do Norte,<i>Garrafão do Norte</i>,<b>5</b>,5
9863,Barreiros,<i>Barreiros</i>,<b>0</b>,0
8338,Bauru,<i>Bauru</i>,<b>7</b>,7
9555,Nova Roma do Sul,<i>Nova Roma do Sul</i>,<b>0</b>,0
7945,Itaju do Colônia,<i>Itaju do Colônia</i>,<b>1</b>,1
6134,Abelardo Luz,<i>Abelardo Luz</i>,<b>3</b>,3
7382,Novo Horizonte do Norte,<i>Novo Horizonte do Norte</i>,<b>1</b>,1
10602,Jaboticatubas,<i>Jaboticatubas</i>,<b>1</b>,1
7896,Formosa do Rio Preto,<i>Formosa do Rio Preto</i>,<b>2</b>,2
9821,Naviraí,<i>Naviraí</i>,<b>0</b>,0
7377,Nova Mutum,<i>Nova Mutum</i>,<b>3</b>,3
6673,Emas,<i>Emas</i>,<b>1</b>,1
9812,Jaraguari,<i>Jaraguari</i>,<b>0</b>,0
7544,Heitoraí,<i>Heitoraí</i>,<b>0</b>,0
10029,Vertentes,<i>Vertentes</i>,<b>1</b>,1
9693,Seberi,<i>Seberi</i>,<b>3</b>,3
9827,Paranaíba,<i>Paranaíba</i>,<b>4</b>,4
9014,Piraquê,<i>Piraquê</i>,<b>1</b>,1
6243,Imaruí,<i>Imaruí</i>,<b>3</b>,3
5702,Senador José Porfírio,<i>Senador José Porfírio</i>,<b>3</b>,3
5782,Cafezal do Sul,<i>Cafezal do Sul</i>,<b>1</b>,1
6957,Cristalândia do Piauí,<i>Cristalândia do Piauí</i>,<b>3</b>,3
10084,Maribondo,<i>Maribondo</i>,<b>2</b>,2
7846,Capim Grosso,<i>Capim Grosso</i>,<b>4</b>,4
5759,Astorga,<i>Astorga</i>,<b>1</b>,1
9320,Bom Jesus,<i>Bom Jesus</i>,<b>1</b>,1
6406,Treze de Maio,<i>Treze de Maio</i>,<b>0</b>,0
7083,São João da Serra,<i>São João da Serra</i>,<b>1</b>,1
10855,Rio Manso,<i>Rio Manso</i>,<b>0</b>,0
5710,Tucumã,<i>Tucumã</i>,<b>3</b>,3
10304,Brasília de Minas,<i>Brasília de Minas</i>,<b>1</b>,1
8648,Nova Odessa,<i>Nova Odessa</i>,<b>2</b>,2
7388,Peixoto de Azevedo,<i>Peixoto de Azevedo</i>,<b>3</b>,3
8234,Pinheiral,<i>Pinheiral</i>,<b>5</b>,5
8677,Pariquera-Açu,<i>Pariquera-Açu</i>,<b>1</b>,1
6694,Juripiranga,<i>Juripiranga</i>,<b>2</b>,2
6981,Gilbués,<i>Gilbués</i>,<b>2</b>,2
9653,São Borja,<i>São Borja</i>,<b>2</b>,2
10617,Jequitibá,<i>Jequitibá</i>,<b>1</b>,1
8848,Sete Barras,<i>Sete Barras</i>,<b>1</b>,1
6034,Reserva,<i>Reserva</i>,<b>1</b>,1
5950,Mato Rico,<i>Mato Rico</i>,<b>0</b>,0
10866,Romaria,<i>Romaria</i>,<b>1</b>,1
5974,Nova Tebas,<i>Nova Tebas</i>,<b>2</b>,2
7023,Monte Alegre do Piauí,<i>Monte Alegre do Piauí</i>,<b>1</b>,1
9522,Mato Leitão,<i>Mato Leitão</i>,<b>0</b>,0
9031,Santa Maria do Tocantins,<i>Santa Maria do Tocantins</i>,<b>0</b>,0
6101,Tamarana,<i>Tamarana</i>,<b>2</b>,2
5703,Soure,<i>Soure</i>,<b>4</b>,4
8597,Marília,<i>Marília</i>,<b>11</b>,11
8622,Monte Aprazível,<i>Monte Aprazível</i>,<b>0</b>,0
11050,Verdelândia,<i>Verdelândia</i>,<b>1</b>,1
6832,Ouro Preto do Oeste,<i>Ouro Preto do Oeste</i>,<b>2</b>,2
8531,Itápolis,<i>Itápolis</i>,<b>2</b>,2
7595,Mutunópolis,<i>Mutunópolis</i>,<b>0</b>,0
9293,Arroio do Sal,<i>Arroio do Sal</i>,<b>2</b>,2
5633,Jacareacanga,<i>Jacareacanga</i>,<b>3</b>,3
9286,André da Rocha,<i>André da Rocha</i>,<b>0</b>,0
7624,Piranhas,<i>Piranhas</i>,<b>1</b>,1
6592,Vera Cruz,<i>Vera Cruz</i>,<b>3</b>,3
10524,Gonzaga,<i>Gonzaga</i>,<b>0</b>,0
8570,Lavínia,<i>Lavínia</i>,<b>1</b>,1
5993,Peabiru,<i>Peabiru</i>,<b>1</b>,1
9083,Bela Vista do Maranhão,<i>Bela Vista do Maranhão</i>,<b>1</b>,1
9607,Quaraí,<i>Quaraí</i>,<b>2</b>,2
6170,Bocaina do Sul,<i>Bocaina do Sul</i>,<b>2</b>,2
6033,Renascença,<i>Renascença</i>,<b>0</b>,0
7807,Boa Nova,<i>Boa Nova</i>,<b>2</b>,2
8380,Campo Limpo Paulista,<i>Campo Limpo Paulista</i>,<b>3</b>,3
8430,Dracena,<i>Dracena</i>,<b>7</b>,7
8718,Pongaí,<i>Pongaí</i>,<b>0</b>,0
7057,Porto Alegre do Piauí,<i>Porto Alegre do Piauí</i>,<b>1</b>,1
7741,Porto da Folha,<i>Porto da Folha</i>,<b>1</b>,1
7862,Conceição da Feira,<i>Conceição da Feira</i>,<b>1</b>,1
5632,Itupiranga,<i>Itupiranga</i>,<b>4</b>,4
10092,Novo Lino,<i>Novo Lino</i>,<b>3</b>,3
8043,Novo Horizonte,<i>Novo Horizonte</i>,<b>3</b>,3
7315,Barra do Bugres,<i>Barra do Bugres</i>,<b>7</b>,7
10754,Paineiras,<i>Paineiras</i>,<b>0</b>,0
6736,Picuí,<i>Picuí</i>,<b>3</b>,3
9854,Alagoinha,<i>Alagoinha</i>,<b>0</b>,0
6293,Meleiro,<i>Meleiro</i>,<b>1</b>,1
7230,Mombaça,<i>Mombaça</i>,<b>6</b>,6
10408,Confins,<i>Confins</i>,<b>0</b>,0
9668,São José do Sul,<i>São José do Sul</i>,<b>0</b>,0
6171,Bombinhas,<i>Bombinhas</i>,<b>2</b>,2
7028,Nazária,<i>Nazária</i>,<b>2</b>,2
9371,Cerro Grande,<i>Cerro Grande</i>,<b>1</b>,1
5592,Belém,<i>Belém</i>,<b>4</b>,4
10678,Martinho Campos,<i>Martinho Campos</i>,<b>1</b>,1
10078,Limoeiro de Anadia,<i>Limoeiro de Anadia</i>,<b>8</b>,8
10424,Coronel Fabriciano,<i>Coronel Fabriciano</i>,<b>2</b>,2
7397,Porto Estrela,<i>Porto Estrela</i>,<b>0</b>,0
8156,Uauá,<i>Uauá</i>,<b>1</b>,1
7511,Cristalina,<i>Cristalina</i>,<b>4</b>,4
7031,Novo Oriente do Piauí,<i>Novo Oriente do Piauí</i>,<b>5</b>,5
8132,Serra do Ramalho,<i>Serra do Ramalho</i>,<b>0</b>,0
6997,Joaquim Pires,<i>Joaquim Pires</i>,<b>2</b>,2
6627,Bom Sucesso,<i>Bom Sucesso</i>,<b>0</b>,0
8829,São Lourenço da Serra,<i>São Lourenço da Serra</i>,<b>2</b>,2
11128,Santa Teresa,<i>Santa Teresa</i>,<b>3</b>,3
8673,Paranapanema,<i>Paranapanema</i>,<b>2</b>,2
9024,Riachinho,<i>Riachinho</i>,<b>1</b>,1
10545,Ibiá,<i>Ibiá</i>,<b>3</b>,3
8856,Suzanápolis,<i>Suzanápolis</i>,<b>1</b>,1
6220,Florianópolis,<i>Florianópolis</i>,<b>13</b>,13
7082,São João da Fronteira,<i>São João da Fronteira</i>,<b>0</b>,0
7577,Mambaí,<i>Mambaí</i>,<b>2</b>,2
7869,Coração de Maria,<i>Coração de Maria</i>,<b>0</b>,0
7791,Aurelino Leal,<i>Aurelino Leal</i>,<b>1</b>,1
8142,Souto Soares,<i>Souto Soares</i>,<b>4</b>,4
9747,Vale Verde,<i>Vale Verde</i>,<b>0</b>,0
9217,Santa Inês,<i>Santa Inês</i>,<b>13</b>,13
7805,Belo Campo,<i>Belo Campo</i>,<b>4</b>,4
9649,Santo Antônio do Planalto,<i>Santo Antônio do Planalto</i>,<b>0</b>,0
10025,Tuparetama,<i>Tuparetama</i>,<b>2</b>,2
9487,Itatiba do Sul,<i>Itatiba do Sul</i>,<b>1</b>,1
7063,Ribeira do Piauí,<i>Ribeira do Piauí</i>,<b>3</b>,3
10554,Igaratinga,<i>Igaratinga</i>,<b>1</b>,1
8151,Teofilândia,<i>Teofilândia</i>,<b>0</b>,0
6330,Piratuba,<i>Piratuba</i>,<b>0</b>,0
7270,Russas,<i>Russas</i>,<b>14</b>,14
9958,Olinda,<i>Olinda</i>,<b>2</b>,2
10867,Rosário da Limeira,<i>Rosário da Limeira</i>,<b>1</b>,1
10516,Frutal,<i>Frutal</i>,<b>0</b>,0
6543,Rafael Godeiro,<i>Rafael Godeiro</i>,<b>1</b>,1
8813,Santos,<i>Santos</i>,<b>2</b>,2
5854,Francisco Beltrão,<i>Francisco Beltrão</i>,<b>13</b>,13
6928,Buriti dos Lopes,<i>Buriti dos Lopes</i>,<b>1</b>,1
6394,Siderópolis,<i>Siderópolis</i>,<b>3</b>,3
10751,Ouro Verde de Minas,<i>Ouro Verde de Minas</i>,<b>1</b>,1
8814,São Bento do Sapucaí,<i>São Bento do Sapucaí</i>,<b>1</b>,1
8288,Alvinlândia,<i>Alvinlândia</i>,<b>0</b>,0
7542,Guarani de Goiás,<i>Guarani de Goiás</i>,<b>1</b>,1
9173,Miranda do Norte,<i>Miranda do Norte</i>,<b>3</b>,3
8352,Borá,<i>Borá</i>,<b>0</b>,0
7847,Caraíbas,<i>Caraíbas</i>,<b>1</b>,1
8821,São João de Iracema,<i>São João de Iracema</i>,<b>1</b>,1
8003,Maiquinique,<i>Maiquinique</i>,<b>0</b>,0
9317,Boa Vista do Cadeado,<i>Boa Vista do Cadeado</i>,<b>0</b>,0
7410,São José do Xingu,<i>São José do Xingu</i>,<b>1</b>,1
10985,Senador Firmino,<i>Senador Firmino</i>,<b>0</b>,0
7103,Socorro do Piauí,<i>Socorro do Piauí</i>,<b>2</b>,2
9671,São Lourenço do Sul,<i>São Lourenço do Sul</i>,<b>2</b>,2
8116,São Félix do Coribe,<i>São Félix do Coribe</i>,<b>3</b>,3
10415,Consolação,<i>Consolação</i>,<b>0</b>,0
9469,Ibiraiaras,<i>Ibiraiaras</i>,<b>1</b>,1
9272,Aceguá,<i>Aceguá</i>,<b>0</b>,0
7495,Campos Belos,<i>Campos Belos</i>,<b>1</b>,1
7909,Ibicaraí,<i>Ibicaraí</i>,<b>5</b>,5
8528,Itapevi,<i>Itapevi</i>,<b>3</b>,3
9045,Taguatinga,<i>Taguatinga</i>,<b>2</b>,2
10641,Lagoa Grande,<i>Lagoa Grande</i>,<b>2</b>,2
7473,Bom Jardim de Goiás,<i>Bom Jardim de Goiás</i>,<b>2</b>,2
8356,Botucatu,<i>Botucatu</i>,<b>5</b>,5
8165,Utinga,<i>Utinga</i>,<b>1</b>,1
6359,Salto Veloso,<i>Salto Veloso</i>,<b>0</b>,0
6148,Apiúna,<i>Apiúna</i>,<b>1</b>,1
6251,Ipumirim,<i>Ipumirim</i>,<b>1</b>,1
10105,Penedo,<i>Penedo</i>,<b>3</b>,3
7994,Licínio de Almeida,<i>Licínio de Almeida</i>,<b>0</b>,0
9420,Ernestina,<i>Ernestina</i>,<b>0</b>,0
10302,Botumirim,<i>Botumirim</i>,<b>0</b>,0
8864,Tambaú,<i>Tambaú</i>,<b>2</b>,2
9519,Marques de Souza,<i>Marques de Souza</i>,<b>0</b>,0
6474,Goianinha,<i>Goianinha</i>,<b>1</b>,1
10599,Itumirim,<i>Itumirim</i>,<b>0</b>,0
8266,Três Rios,<i>Três Rios</i>,<b>5</b>,5
10369,Carneirinho,<i>Carneirinho</i>,<b>2</b>,2
10024,Tupanatinga,<i>Tupanatinga</i>,<b>6</b>,6
6600,Alcantil,<i>Alcantil</i>,<b>1</b>,1
7538,Goiatuba,<i>Goiatuba</i>,<b>4</b>,4
6815,Várzea,<i>Várzea</i>,<b>0</b>,0
7731,Nossa Senhora das Dores,<i>Nossa Senhora das Dores</i>,<b>12</b>,12
6738,Pilões,<i>Pilões</i>,<b>2</b>,2
10212,Abadia dos Dourados,<i>Abadia dos Dourados</i>,<b>0</b>,0
7658,São Luís de Montes Belos,<i>São Luís de Montes Belos</i>,<b>4</b>,4
10727,Nepomuceno,<i>Nepomuceno</i>,<b>1</b>,1
